# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       1.914324152685e+13       2.062552065462e-24       2.421074896120e-08       7.906621679029e+20       1.415326394588e+04       7.393347634479e-10       2.709393501094e+17       1.397860691676e-08       3.695225847604e+41       1.748449321412e+31       9.361140217789e+31       8.502889471804e+40       2.834296490601e+40       3.463310090800e-08       1.705951841633e+41       6.251466637529e+41       1.848882540164e-05       6.048800066417e-01 
       1.901017033451e+13       2.091528859429e-24       2.438173396513e-08       7.797080495157e+20       1.415326394588e+04       7.445101067920e-10       2.690559584006e+17       1.407645716517e-08       3.593545142374e+41       1.712239994940e+31       9.167276673596e+31       8.268917359233e+40       2.756305786411e+40       3.463310090800e-08       1.659009545411e+41       6.079446424796e+41       1.856683732317e-05       6.023384940099e-01 
       1.887802416535e+13       2.120912748374e-24       2.455089997966e-08       7.689056934292e+20       1.415326394588e+04       7.497216775396e-10       2.671856587890e+17       1.417499236533e-08       3.494662362424e+41       1.676780541689e+31       8.977427925987e+31       8.041383405084e+40       2.680461135028e+40       3.463310090800e-08       1.613358949881e+41       5.912159653879e+41       1.864484924471e-05       5.998182492663e-01 
       1.874679658923e+13       2.150709451575e-24       2.472370397300e-08       7.582529970738e+20       1.415326394588e+04       7.549697292824e-10       2.653283602672e+17       1.427421731188e-08       3.398500517869e+41       1.642055432239e+31       8.791510830957e+31       7.820110451988e+40       2.606703483996e+40       3.463310090800e-08       1.568964511603e+41       5.749476075715e+41       1.872286116624e-05       5.973190065622e-01 
       1.861648122068e+13       2.180924768660e-24       2.489650796633e-08       7.477478870097e+20       1.415326394588e+04       7.602545173873e-10       2.634839724599e+17       1.437413683306e-08       3.304984737336e+41       1.608049458773e+31       8.609443966361e+31       7.604926217375e+40       2.534975405792e+40       3.463310090800e-08       1.525791665179e+41       5.591269025275e+41       1.880087308778e-05       5.948405044615e-01 
       1.848707171865e+13       2.211564580734e-24       2.507113094907e-08       7.373883185233e+20       1.415326394588e+04       7.655762990090e-10       2.616524056206e+17       1.447475579088e-08       3.214042209673e+41       1.574747728422e+31       8.431147596259e+31       7.395663159338e+40       2.465221053113e+40       3.463310090800e-08       1.483806796338e+41       5.437415322946e+41       1.887888500932e-05       5.923824858492e-01 
       1.835856178615e+13       2.242634851527e-24       2.524575393181e-08       7.271722752290e+20       1.415326394588e+04       7.709353331021e-10       2.598335706262e+17       1.457607908141e-08       3.125602127254e+41       1.542135656736e+31       8.256543635994e+31       7.192158346181e+40       2.397386115394e+40       3.463310090800e-08       1.442977215766e+41       5.287795178618e+41       1.895689693085e-05       5.899446978428e-01 
       1.823094516996e+13       2.274141628556e-24       2.542401489336e-08       7.170977686774e+20       1.415326394588e+04       7.763318804338e-10       2.580273789734e+17       1.467811163498e-08       3.039595630851e+41       1.510198961303e+31       8.085555617995e+31       6.994253329566e+40       2.331417776522e+40       3.463310090800e-08       1.403271133653e+41       5.142292098420e+41       1.903490885239e-05       5.875268917053e-01 
       1.810421566034e+13       2.306091044294e-24       2.560045686550e-08       7.071628379672e+20       1.415326394588e+04       7.817662035968e-10       2.562337427740e+17       1.478085841642e-08       2.955955756022e+41       1.478923655490e+31       7.918108658287e+31       6.801794021139e+40       2.267264673713e+40       3.463310090800e-08       1.364657634943e+41       5.000792794018e+41       1.911292077393e-05       5.851288227609e-01 
       1.797836709070e+13       2.338489317374e-24       2.578053681646e-08       6.973655493647e+20       1.415326394588e+04       7.872385670220e-10       2.544525747507e+17       1.488432442533e-08       2.874617380968e+41       1.448296042317e+31       7.754129423697e+31       6.614630572564e+40       2.204876857521e+40       3.463310090800e-08       1.327106655262e+41       4.863187094407e+41       1.919093269546e-05       5.827502503119e-01 
       1.785339333734e+13       2.371342753793e-24       2.596061676741e-08       6.877039959263e+20       1.415326394588e+04       7.927492369911e-10       2.526837882331e+17       1.498851469630e-08       2.795517175833e+41       1.418302708464e+31       7.593546099740e+31       6.432617258847e+40       2.144205752949e+40       3.463310090800e-08       1.290588957512e+41       4.729367860131e+41       1.926894461700e-05       5.803909375588e-01 
       1.772928831911e+13       2.404657748140e-24       2.614251570776e-08       6.781762971284e+20       1.415326394588e+04       7.982984816501e-10       2.509272971530e+17       1.509343429916e-08       2.718593553395e+41       1.388930518388e+31       7.436288359162e+31       6.255612364875e+40       2.085204121625e+40       3.463310090800e-08       1.255076109103e+41       4.599230899868e+41       1.934695653854e-05       5.780506515215e-01 
       1.760604599713e+13       2.438440784843e-24       2.632623363752e-08       6.687805985006e+20       1.415326394588e+04       8.038865710216e-10       2.491830160407e+17       1.519908833925e-08       2.643786621115e+41       1.360166608579e+31       7.282287331145e+31       6.083478075080e+40       2.027826025027e+40       3.463310090800e-08       1.220540459821e+41       4.472674889308e+41       1.942496846008e-05       5.757291629625e-01 
       1.748366037451e+13       2.472698439428e-24       2.650995156728e-08       6.595150712648e+20       1.415326394588e+04       8.095137770187e-10       2.474508600206e+17       1.530548195762e-08       2.571038134500e+41       1.331998381921e+31       7.131475571146e+31       5.916080366134e+40       1.972026788711e+40       3.463310090800e-08       1.186955120295e+41       4.349601292254e+41       1.950298038162e-05       5.734262463119e-01 
       1.736212549603e+13       2.507437379802e-24       2.669548848644e-08       6.503779119799e+20       1.415326394588e+04       8.151803734579e-10       2.457307448069e+17       1.541262033132e-08       2.500291451761e+41       1.304413502177e+31       6.983787031355e+31       5.753288902598e+40       1.917762967533e+40       3.463310090800e-08       1.154293941064e+41       4.229914283913e+41       1.958099230315e-05       5.711416795949e-01 
       1.724143544790e+13       2.542664367550e-24       2.688284439500e-08       6.413673421899e+20       1.415326394588e+04       8.208866360721e-10       2.440225867000e+17       1.552050867363e-08       2.431491489706e+41       1.277399888585e+31       6.839157031773e+31       5.594976935444e+40       1.864992311815e+40       3.463310090800e-08       1.122531492214e+41       4.113520676277e+41       1.965900422469e-05       5.688752443597e-01 
       1.712158435740e+13       2.578386259249e-24       2.707020030357e-08       6.324816080784e+20       1.415326394588e+04       8.266328425246e-10       2.423263025819e+17       1.562915223434e-08       2.364584680859e+41       1.250945710569e+31       6.697522231885e+31       5.441021203371e+40       1.813673734457e+40       3.463310090800e-08       1.091643043584e+41       4.000329845575e+41       1.973701614623e-05       5.666267256086e-01 
       1.700256639265e+13       2.614610007804e-24       2.725937520154e-08       6.237189801270e+20       1.415326394588e+04       8.324192724222e-10       2.406418099125e+17       1.573855629998e-08       2.299518931743e+41       1.225039382558e+31       6.558820602920e+31       5.291301836829e+40       1.763767278943e+40       3.463310090800e-08       1.061604545503e+41       3.890253661707e+41       1.981502806777e-05       5.643959117296e-01 
       1.688437576231e+13       2.651342663802e-24       2.745036908891e-08       6.150777527787e+20       1.415326394588e+04       8.382462073292e-10       2.389690267254e+17       1.584872619407e-08       2.236243582329e+41       1.199669558909e+31       6.422991400684e+31       5.145702264694e+40       1.715234088231e+40       3.463310090800e-08       1.032392610072e+41       3.783206419633e+41       1.989303998931e-05       5.621825944301e-01 
       1.676700671531e+13       2.688591376884e-24       2.764318196569e-08       6.065562441057e+20       1.415326394588e+04       8.441139307805e-10       2.373078716241e+17       1.595966727742e-08       2.174709366588e+41       1.174825128942e+31       6.289975138958e+31       5.004109123501e+40       1.668036374500e+40       3.463310090800e-08       1.003984492951e+41       3.679104772636e+41       1.997105191085e-05       5.599865686719e-01 
       1.665045354052e+13       2.726363397137e-24       2.783599484246e-08       5.981527954824e+20       1.415326394588e+04       8.500227282959e-10       2.356582637776e+17       1.607138494836e-08       2.114868374133e+41       1.150495212072e+31       6.159713563450e+31       4.866412169184e+40       1.622137389728e+40       3.463310090800e-08       9.763580756515e+40       3.577867667434e+41       2.004906383239e-05       5.578076326084e-01 
       1.653471056656e+13       2.764666076502e-24       2.803062670864e-08       5.898657712623e+20       1.415326394588e+04       8.559728873940e-10       2.340201229172e+17       1.618388464299e-08       2.056674012917e+41       1.126669153045e+31       6.032149626276e+31       4.732504191239e+40       1.577501397080e+40       3.463310090800e-08       9.494918483127e+40       3.479416281069e+41       2.012707575393e-05       5.556455875222e-01 
       1.641977216143e+13       2.803506870210e-24       2.822707756422e-08       5.816935584600e+20       1.415326394588e+04       8.619646976057e-10       2.323933693319e+17       1.629717183548e-08       2.000080972955e+41       1.103336517270e+31       5.907227460980e+31       4.602280929247e+40       1.534093643082e+40       3.463310090800e-08       9.233648929577e+40       3.383673959538e+41       2.020508767547e-05       5.535002377648e-01 
       1.630563273230e+13       2.842893338228e-24       2.842534740921e-08       5.736345664365e+20       1.415326394588e+04       8.679984504890e-10       2.307779238648e+17       1.641125203832e-08       1.945045191047e+41       1.080487086250e+31       5.784892358066e+31       4.475640991702e+40       1.491880330567e+40       3.463310090800e-08       8.979568672042e+40       3.290566158108e+41       2.028309959701e-05       5.513713906979e-01 
       1.619228672522e+13       2.882833146735e-24       2.862361725420e-08       5.656872265906e+20       1.415326394588e+04       8.740744396424e-10       2.291737079094e+17       1.652613080258e-08       1.891523816472e+41       1.058110853108e+31       5.665090741039e+31       4.352485777065e+40       1.450828592355e+40       3.463310090800e-08       8.732479884268e+40       3.200020383277e+41       2.036111151855e-05       5.492588566353e-01 
